,Unnamed: 0,freq,term,label
6603,6603,5,intel,n
6604,6604,5,intellectual,n
6605,6605,6,intelligence,n
6606,6606,87,intens,n
6607,6607,15,interchange,n
6608,6608,8,international_blues_challenge,performances
6609,6609,7,international_labels,n
6610,6610,5,international_level,n
6611,6611,5,international_popularity,n
6612,6612,129,internet,n
6613,6613,5,internet_archive,n
6614,6614,11,internet_radio,n
6615,6615,10,interpol,n
6616,6616,7,intervention,n
6617,6617,5,interviews,n
6618,6618,10,intimacy,n
6619,6619,12,intonation,n
6620,6620,7,intoxicating,n
6621,6621,5,intricacies,n
6622,6622,30,intricate,n
6623,6623,11,introspective,albums
6624,6624,7,invalid,n
6625,6625,9,inventor,n
6626,6626,24,investi,n
6627,6627,8,investment,n
6628,6628,23,inviting,n
6629,6629,5,invocation,n
6630,6630,5,inxs,n
6631,6631,11,iowa,n
6632,6632,36,iraq,n
6633,6633,37,irish,n
6634,6634,11,irish_musi,genres
6635,6635,45,iron,n
6636,6636,6,iron_monkey,n
6637,6637,7,irreverent,n
6638,6638,29,isions,n
6639,6639,23,islam,n
6640,6640,17,islands,n
6641,6641,5,islington,n
6642,6642,23,isolation,n
6643,6643,93,issues,n
6644,6644,1699,ists,n
6645,6645,5,it's_music,n
6646,6646,9,italian_singer,musicians
6647,6647,6,italo_disco,genres
6648,6648,6,itor,n
6649,6649,15,ivan,n
6650,6650,5,ja_e,n
6651,6651,7,jace,n
6652,6652,11,jack_bruce,musicians
6653,6653,5,jack_kerouac,n
6654,6654,11,jackson_browne,musicians
6655,6655,14,jacksonville,n
6656,6656,8,jade,n
6657,6657,5,jagged_edge,n
6658,6658,14,jahcoozi,musicians
6659,6659,5,jahr,n
6660,6660,19,jakarta,n
6661,6661,5,jako,n
6662,6662,60,jamaica,n
6663,6663,6,jamaican,n
6664,6664,5,jamaican_music,genres
6665,6665,6,james_blake,n
6666,6666,30,james_brown,musicians
6667,6667,5,james_brown's,n
6668,6668,5,james_m,n
6669,6669,6,james_zabiela,musicians
6670,6670,42,jamie,n
6671,6671,5,jamie_t,n
6672,6672,17,jane,n
6673,6673,9,jani,n
6674,6674,8,janine,n
6675,6675,10,japanese_band,musicians
6676,6676,10,japanese_rock,genres
6677,6677,13,jay-z,n
6678,6678,9,jay_sean,n
6679,6679,5,jazz_composer,musicians
6680,6680,5,jazz_influences,n
6681,6681,11,jazz_singer,musicians
6682,6682,10,jazzanova,n
6683,6683,13,jazzy,genres
6684,6684,11,je_u,n
6685,6685,9,jean-baptiste,n
6686,6686,7,jean_michel_jarre,musicians
6687,6687,11,jeel,n
6688,6688,18,jeff_buckley,musicians
6689,6689,6,jefferson,n
6690,6690,10,jefferson_airplane,n
6691,6691,15,jerry,n
6692,6692,5,jerry_douglas,instruments
6693,6693,13,jerry_lee_lewis,musicians
6694,6694,5,jerry_lewis,n
6695,6695,12,jessie,n
6696,6696,16,jesus_christ,n
6697,6697,21,jews,n
6698,6698,9,jigs,n
6699,6699,10,jim_o'rourke,n
6700,6700,6,jimi_hendrix_experience,n
6701,6701,51,jing,n
6702,6702,6,joe_meek,musicians
6703,6703,11,joe_satriani,musicians
6704,6704,7,johann,n
6705,6705,5,johann_sebastian_bach's,n
6706,6706,6,john_adams,n
6707,6707,19,john_cage,n
6708,6708,11,john_cale,musicians
6709,6709,13,john_digweed,musicians
6710,6710,9,john_fahey,n
6711,6711,5,john_hiatt,musicians
6712,6712,5,john_kennedy,n
6713,6713,25,john_lee_hooker,n
6714,6714,19,john_mayall,musicians
6715,6715,5,john_taylor,n
6716,6716,6,john_wayne,n
6717,6717,7,johnny_winter,musicians
6718,6718,5,joke,n
6719,6719,8,joplin,n
6720,6720,65,journalist,n
6721,6721,30,joy_division,musicians
6722,6722,5,judaism,n
6723,6723,5,judas_iscariot,n
6724,6724,9,judgement,n
6725,6725,6,julia,n
6726,6726,7,jung,n
6727,6727,26,jungle,n
6728,6728,6,jury,n
6729,6729,5,jussi,n
6730,6730,20,juxta,n
6731,6731,14,kabuki,performances
6732,6732,10,kaddish,n
6733,6733,5,kaiser_chiefs,musicians
6734,6734,7,kandi,n
6735,6735,9,kannada,n
6736,6736,8,karl_hyde,musicians
6737,6737,18,karlheinz_stockhausen,musicians
6738,6738,6,karma,n
6739,6739,18,karnataka,n
6740,6740,7,katatonia,n
6741,6741,20,kate,n
6742,6742,13,kate_bush,musicians
6743,6743,5,kazu,n
6744,6744,81,keeping,n
6745,6745,21,kenya,n
6746,6746,6,kerala,n
6747,6747,6,key_factor,n
6748,6748,13,key_figure,n
6749,6749,6,key_influence,n
6750,6750,33,kickin,n
6751,6751,18,kicks,n
6752,6752,7,kid_rock,genres
6753,6753,11,kidd,n
6754,6754,7,kiel,n
6755,6755,6,kiki,n
6756,6756,14,killed,n
6757,6757,40,killing,n
6758,6758,9,killing_joke,musicians
6759,6759,5,kills,n
6760,6760,6,kilt,n
6761,6761,73,kinds,n
6762,6762,27,king_crimson,n
6763,6763,21,kings,n
6764,6764,33,kinks,n
6765,6765,6,kiss_fm,performances
6766,6766,8,klaxons,musicians
6767,6767,12,klezmer,n
6768,6768,52,known,n
6769,6769,6,kommt,n
6770,6770,5,kool,n
6771,6771,33,kraftwerk,musicians
6772,6772,9,krakow,n
6773,6773,14,krautrock,n
6774,6774,7,kris,n
6775,6775,13,kriti,n
6776,6776,6,kyle,n
6777,6777,5,la_band,musicians
6778,6778,8,la_banda,n
6779,6779,8,la_monte_young,n
6780,6780,10,la_weekly,n
6781,6781,64,label,n
6782,6782,9,ladytron,n
6783,6783,10,lagi,n
6784,6784,17,lagos,n
6785,6785,33,lagu,n
6786,6786,8,laid_the_foundation,n
6787,6787,28,lament,n
6788,6788,6,laments,n
6789,6789,72,lance,n
6790,6790,15,landmark,n
6791,6791,6,laptop,n
6792,6792,6,larynx,n
6793,6793,5,last_word,performances
6794,6794,11,lastfm,performances
6795,6795,6,lasting_impression,n
6796,6796,5,lata_mangeshkar,musicians
6797,6797,9,late_eighties,n
6798,6798,15,late_nineties,n
6799,6799,6,late_renaissance,n
6800,6800,36,latin_america,n
6801,6801,53,latvia,n
6802,6802,8,laurent_garnier,n
6803,6803,8,lavish,n
6804,6804,7,layout,n
6805,6805,6,leaders,n
6806,6806,38,lean,n
6807,6807,15,leaning,n
6808,6808,10,learning,n
6809,6809,7,leatherface,n
6810,6810,12,lebanon,n
6811,6811,7,lee_scratch_perry,n
6812,6812,6,leech,n
6813,6813,15,leicester,n
6814,6814,21,length_release,n
6815,6815,8,lenny_kravitz,musicians
6816,6816,11,lens,n
6817,6817,8,leona_lewis,musicians
6818,6818,25,lesbian,n
6819,6819,9,leslie,n
6820,6820,12,lesser_extent,n
6821,6821,7,lester_bangs,n
6822,6822,11,level,n
6823,6823,8,leviathan,n
6824,6824,16,levy,n
6825,6825,7,lgbt_community,n
6826,6826,8,liar,n
6827,6827,17,liberation,n
6828,6828,5,lick,n
6829,6829,131,lies,n
6830,6830,10,life,n
6831,6831,6,lifestyles,n
6832,6832,5,like-minded_artists,n
6833,6833,5,likeness,n
6834,6834,246,likes,n
6835,6835,8,liking,n
6836,6836,17,lil_jon,musicians
6837,6837,8,lily,n
6838,6838,6,limit,n
6839,6839,14,limitation,n
6840,6840,13,limp_bizkit,musicians
6841,6841,25,lincoln,n
6842,6842,5,lincolnshire,n
6843,6843,7,linda_ronstadt,musicians
6844,6844,9,line-ups,n
6845,6845,7,lineage,n
6846,6846,6,ling,n
6847,6847,33,link,n
6848,6848,15,lips,n
6849,6849,26,lisa,n
6850,6850,192,list_of,n
6851,6851,241,listening,n
6852,6852,7,listening_experience,n
6853,6853,10,listens,n
6854,6854,88,lite,n
6855,6855,9,literate,n
6856,6856,53,literature,n
6857,6857,10,litter,n
6858,6858,6,little_boy,n
6859,6859,5,little_feat,musicians
6860,6860,6,little_interest,n
6861,6861,25,little_m,n
6862,6862,5,live_audience,performances
6863,6863,5,live_setting,performances
6864,6864,11,live_sound,performances
6865,6865,193,liver,n
6866,6866,45,liverpool,n
6867,6867,50,llian,n
6868,6868,6,loaded,n
6869,6869,10,loads,n
6870,6870,7,local_area,n
6871,6871,5,local_audiences,performances
6872,6872,6,local_authorities,n
6873,6873,8,local_community,n
6874,6874,7,local_music,genres
6875,6875,5,local_newspaper,n
6876,6876,23,local_scene,n
6877,6877,5,local_venues,n
6878,6878,5,locate,n
6879,6879,8,location,n
6880,6880,6,locomotive,n
6881,6881,7,lodz,n
6882,6882,7,lois,n
6883,6883,5,london,n
6884,6884,12,london_base,n
6885,6885,7,london_clubs,performances
6886,6886,5,london_scene,n
6887,6887,24,loneliness,n
6888,6888,5,lookin,n
6889,6889,21,lookout,n
6890,6890,15,loom,n
6891,6891,8,looping,n
6892,6892,74,loose,n
6893,6893,39,lore,n
6894,6894,7,los_angeles_area,n
6895,6895,17,los_angeles_times,n
6896,6896,5,lost_love,n
6897,6897,8,lots,n
6898,6898,15,lou_reed,musicians
6899,6899,255,loud,n
6900,6900,9,louis_jordan,musicians
6901,6901,5,louis_xiv,n
6902,6902,7,lounge,n
6903,6903,6,love_affair,n
6904,6904,6,loverboy,n
6905,6905,5,lower_notes,albums
6906,6906,7,lowering,n
6907,6907,6,loyal_fans,n
6908,6908,6,loyal_following,n
6909,6909,5,lp/cd,performances
6910,6910,5,ltj_bukem,n
6911,6911,6,lublin,n
6912,6912,6,luciano,n
6913,6913,6,lukas,n
6914,6914,6,lunatic,n
6915,6915,5,lush,n
6916,6916,70,lust,n
6917,6917,5,lydia_lunch,musicians
6918,6918,84,lying,n
6919,6919,7,lynyrd_skynyrd,n
6920,6920,47,lyrical,albums
6921,6921,9,lyrical_content,albums
6922,6922,24,lyrical_themes,albums
6923,6923,18,macedonia,n
6924,6924,7,mach,n
6925,6925,39,machine,n
6926,6926,11,machine_head,n
6927,6927,9,macy,n
6928,6928,7,madagascar,n
6929,6929,5,madball,musicians
6930,6930,11,madchester,n
6931,6931,16,madrigal,genres
6932,6932,5,magick,n
6933,6933,6,magnus,n
6934,6934,5,maiden,n
6935,6935,6,main_goal,n
6936,6936,26,main_influence,n
6937,6937,7,main_project,n
6938,6938,5,mainstream_culture,n
6939,6939,9,mainstream_music,genres
6940,6940,10,mainstream_pop,genres
6941,6941,16,mainstream_success,n
6942,6942,209,maint,n
6943,6943,8,major_artist,n
6944,6944,10,major_cities,n
6945,6945,8,major_figures,n
6946,6946,5,major_force,n
6947,6947,5,major_hits,n
6948,6948,42,major_influence,n
6949,6949,10,major_part,n
6950,6950,5,major_players,n
6951,6951,13,major_role,n
6952,6952,13,maker,n
6953,6953,7,makers,n
6954,6954,5,malayalam,n
6955,6955,26,malaysia,n
6956,6956,5,male_artist,n
6957,6957,32,mali,n
6958,6958,12,mambo,n
6959,6959,96,manchester,n
6960,6960,5,maneuver,n
6961,6961,8,mani,n
6962,6962,6,manic_street_preachers,n
6963,6963,28,manifest,n
6964,6964,9,manifestation,n
6965,6965,12,manifesto,n
6966,6966,12,manipulation,n
6967,6967,7,manitoba,n
6968,6968,18,mann,n
6969,6969,45,manner,n
6970,6970,5,manowar,musicians
6971,6971,44,manu,n
6972,6972,20,manufacture,n
6973,6973,30,marc,n
6974,6974,5,marc_almond,musicians
6975,6975,6,marcel,n
6976,6976,5,mardi_gras,n
6977,6977,5,marduk,n
6978,6978,9,margin,n
6979,6979,15,mari,n
6980,6980,6,mariah_carey's,n
6981,6981,21,marilyn_manson,musicians
6982,6982,6,mark_knopfler,musicians
6983,6983,16,markus_schulz,musicians
6984,6984,12,marley,n
6985,6985,49,marsha,n
6986,6986,19,martinique,n
6987,6987,35,maryland,n
6988,6988,6,masa,n
6989,6989,39,mash,n
6990,6990,33,mask,n
6991,6991,18,masquerade,n
6992,6992,9,mass_media,n
6993,6993,58,massive,n
6994,6994,16,master_tapes,albums
6995,6995,85,match,n
6996,6996,26,mates,n
6997,6997,17,math,n
6998,6998,7,math_rock,genres
6999,6999,7,matmos,genres
7000,7000,23,matu,n
7001,7001,53,mature,n
7002,7002,7,maximum,n
7003,7003,5,mayall,n
7004,7004,31,mayhem,n
7005,7005,6,mays,n
7006,7006,24,maze,n
7007,7007,719,mean,n
7008,7008,6,meaning,n
7009,7009,11,mechanic,n
7010,7010,25,media,n
7011,7011,10,mediafire,n
7012,7012,5,meditative,n
7013,7013,11,mediterranean,n
7014,7014,74,meets,n
7015,7015,50,mega,n
7016,7016,5,mega_records,albums
7017,7017,7,mel_torme,n
7018,7018,43,meld,n
7019,7019,23,mellow,n
7020,7020,8,melodic,n
7021,7021,15,melodic_death,n
7022,7022,9,melodic_hardcore_band,musicians
7023,7023,6,melodic_hooks,albums
7024,7024,12,melodic_metal,genres
7025,7025,6,melodic_rock,genres
7026,7026,5,melodica,instruments
7027,7027,6,melodies,albums
7028,7028,7,melody_line,albums
7029,7029,13,melody_maker,musicians
7030,7030,6,melting_pot,n
7031,7031,6,members,n
7032,7032,33,memorie,n
7033,7033,24,mend,n
7034,7034,7,mental,n
7035,7035,243,menti,n
7036,7036,7,menu,n
7037,7037,9,merchant,n
7038,7038,6,mercy,n
7039,7039,9,merger,n
7040,7040,44,merging,n
7041,7041,34,meri,n
7042,7042,9,merseybeat,n
7043,7043,6,mesa,n
7044,7044,10,mesh,n
7045,7045,7,meshuggah,n
7046,7046,9,mesmerizing,n
7047,7047,6,mesopotamia,n
7048,7048,7,messiaen,n
7049,7049,218,meta,n
7050,7050,9,metal-archives,n
7051,7051,34,metal_bands,musicians
7052,7052,6,metal_genre,genres
7053,7053,5,metal_group,musicians
7054,7054,29,metal_music,genres
7055,7055,23,metaphor,n
7056,7056,29,meter,n
7057,7057,8,methodology,n
7058,7058,24,methods,n
7059,7059,5,metric,n
7060,7060,49,metrolyric,n
7061,7061,12,mexican,n
7062,7062,8,mgmt,n
7063,7063,11,michael_nyman,musicians
7064,7064,5,michelle,n
7065,7065,5,microtones,albums
7066,7066,24,mics,performances
7067,7067,28,middle_east,n
7068,7068,5,middle_eastern,n
7069,7069,7,midi_files,n
7070,7070,9,midlands,n
7071,7071,36,midwest,n
7072,7072,7,mike,n
7073,7073,37,miles,n
7074,7074,6,milieu,n
7075,7075,46,mill,n
7076,7076,10,million_people,n
7077,7077,56,millions,n
7078,7078,11,milo,n
7079,7079,6,milos,n
7080,7080,5,mina,n
7081,7081,6,mines,n
7082,7082,57,minim,n
7083,7083,8,minimal,n
7084,7084,11,minimal_tech,n
7085,7085,14,minimalism,n
7086,7086,12,minimalist,n
7087,7087,14,mining,n
7088,7088,8,minor_threat,musicians
7089,7089,9,minsk,n
7090,7090,9,mint,n
7091,7091,10,minutemen,n
7092,7092,30,mirror,n
7093,7093,9,misanthrop,n
7094,7094,15,misanthropy,n
7095,7095,14,misfits,n
7096,7096,8,miss_me,albums
7097,7097,6,mistag,n
7098,7098,8,mix_tape,n
7099,7099,14,mixed,n
7100,7100,6,mixes,n
7101,7101,202,mixing,n
7102,7102,11,mixing_console,instruments
7103,7103,10,moan,albums
7104,7104,5,moans,albums
7105,7105,5,mobile,n
7106,7106,342,mode,n
7107,7107,29,modern,n
7108,7108,5,modern_metal,genres
7109,7109,17,modern_music,genres
7110,7110,6,modern_times,n
7111,7111,5,modern_version,n
7112,7112,7,modernism,n
7113,7113,10,modernist,n
7114,7114,10,modeselektor,musicians
7115,7115,5,modest_success,n
7116,7116,25,mogwai,musicians
7117,7117,17,mold,n
7118,7118,7,moldova,n
7119,7119,5,molly,n
7120,7120,15,molo,n
7121,7121,182,momen,n
7122,7122,9,monde,n
7123,7123,8,monicker,n
7124,7124,17,monkees,n
7125,7125,12,monkey,n
7126,7126,53,mono,albums
7127,7127,15,monochrome,albums
7128,7128,8,monteverdi,n
7129,7129,5,month_long_tour,n
7130,7130,16,monument,n
7131,7131,14,moody_blues,genres
7132,7132,6,moose,n
7133,7133,10,moral,n
7134,7134,39,morocco,n
7135,7135,10,morrissey,musicians
7136,7136,11,mosaic,n
7137,7137,15,motif,n
7138,7138,13,motley_crue,n
7139,7139,5,mould,n
7140,7140,7,moulding,n
7141,7141,35,mountain,n
7142,7142,6,mozambique,n
7143,7143,35,muddy_waters,musicians
7144,7144,14,mudhoney,n
7145,7145,105,multiple,n
7146,7146,18,multiple_bands,albums
7147,7147,5,multiple_genres,genres
7148,7148,25,multitude,n
7149,7149,15,muna,n
7150,7150,5,mundo,n
7151,7151,7,munster,n
7152,7152,16,murphy,n
7153,7153,42,muse,n
7154,7154,9518,musi,n
7155,7155,23,music,n
7156,7156,5,music_business,n
7157,7157,8,music_channel,performances
7158,7158,8,music_consist,n
7159,7159,6,music_critic,musicians
7160,7160,5,music_culture,n
7161,7161,5,music_duo,performances
7162,7162,12,music_fan,n
7163,7163,7,music_form,genres
7164,7164,6,music_forms,genres
7165,7165,7,music_lover,n
7166,7166,5,music_machine,performances
7167,7167,16,music_press,albums
7168,7168,20,music_production,albums
7169,7169,5,music_shows,performances
7170,7170,5,music_supervisor,musicians
7171,7171,5,music_use,n
7172,7172,7,music_work,albums
7173,7173,22,music_world,n
7174,7174,6,music_writer,musicians
7175,7175,6,musical_abilities,n
7176,7176,6,musical_acts,performances
7177,7177,10,musical_arrangement,performances
7178,7178,8,musical_artists,musicians
7179,7179,6,musical_culture,n
7180,7180,5,musical_diversity,n
7181,7181,15,musical_element,performances
7182,7182,6,musical_ensemble,musicians
7183,7183,6,musical_evolution,n
7184,7184,6,musical_experience,performances
7185,7185,11,musical_expression,performances
7186,7186,24,musical_genre,genres
7187,7187,35,musical_genres,genres
7188,7188,16,musical_group,musicians
7189,7189,10,musical_ideas,n
7190,7190,51,musical_influence,n
7191,7191,5,musical_inspiration,n
7192,7192,8,musical_landscape,performances
7193,7193,9,musical_language,albums
7194,7194,8,musical_movement,albums
7195,7195,8,musical_notation,albums
7196,7196,5,musical_output,albums
7197,7197,9,musical_roots,n
7198,7198,8,musical_setting,albums
7199,7199,12,musical_style,genres
7200,7200,19,musical_talent,n
7201,7201,6,musical_taste,n
7202,7202,9,musical_tastes,n
7203,7203,22,musical_tradition,n
7204,7204,5,musical_trends,n
7205,7205,7,musical_vision,performances
7206,7206,42,musically,n
7207,7207,16,musicologist,musicians
7208,7208,5,musicologists,musicians
7209,7209,20,musik,n
7210,7210,15,musique,n
7211,7211,5,musiques,n
7212,7212,6,muslim,n
7213,7213,9,muslims,n
7214,7214,6,muzak,n
7215,7215,9,muzika,n
7216,7216,8,myth,n
7217,7217,16,nach,n
7218,7218,7,nada,n
7219,7219,13,nail,n
7220,7220,8,nairobi,n
7221,7221,7,nament,n
7222,7222,12,names,n
7223,7223,10,namesake,n
7224,7224,27,naming,n
7225,7225,13,napalm_death,musicians
7226,7226,8,narratives,n
7227,7227,7,nasa,n
7228,7228,17,natasha,n
7229,7229,20,nathan,n
7230,7230,432,nation,n
7231,7231,8,national_acclaim,n
7232,7232,8,nationalism,n
7233,7233,5,nationality,n
7234,7234,19,native_country,n
7235,7235,6,natural_progression,albums
7236,7236,7,natural_world,n
7237,7237,28,nature,n
7238,7238,5,nautilus,n
7239,7239,6,nazi_germany,n
7240,7240,12,nazis,n
7241,7241,8,nazism,n
7242,7242,5,nearly_everything,n
7243,7243,12,nebraska,n
7244,7244,12,necessity,n
7245,7245,8,negative,n
7246,7246,5,neigh,albums
7247,7247,10,neighbour,n
7248,7248,6,neil_sedaka,musicians
7249,7249,5,neoclassical,genres
7250,7250,8,nepal,n
7251,7251,12,neptune,n
7252,7252,5,nero,n
7253,7253,11,nervous_breakdown,n
7254,7254,56,nese,n
7255,7255,384,ness,n
7256,7256,5,net/http,n
7257,7257,8,net_label,n
7258,7258,6,nethttp,n
7259,7259,79,network,n
7260,7260,15,networks,n
7261,7261,5,neumes,n
7262,7262,13,neurosis,n
7263,7263,13,nevermind,n
7264,7264,6,new-age_music,genres
7265,7265,7,newcomers,n
7266,7266,9,newer,n
7267,7267,15,newfoundland,n
7268,7268,5,newly_formed_band,musicians
7269,7269,18,newspaper,n
7270,7270,6,nick_warren,n
7271,7271,6,nickel_creek,genres
7272,7272,10,nico,musicians
7273,7273,6,nicole,n
7274,7274,10,nigel,n
7275,7275,25,nigeria,n
7276,7276,5,nigerian,n
7277,7277,14,nightlife,n
7278,7278,5,nightmares,n
7279,7279,8,nile,n
7280,7280,11,nina,n
7281,7281,78,nings,n
7282,7282,5,nitty_gritty_dirt_band,musicians
7283,7283,5,nitzer_ebb,musicians
7284,7284,7,noci,n
7285,7285,11,nods,n
7286,7286,46,noise,n
7287,7287,8,noise_project,n
7288,7288,7,noise_rock,genres
7289,7289,8,noisia,genres
7290,7290,5,noite,n
7291,7291,5,nomeansno,musicians
7292,7292,11,non-western_music,n
7293,7293,13,nonsense,n
7294,7294,5,nonsense_syllables,albums
7295,7295,8,norah_jones,musicians
7296,7296,5,nordic,n
7297,7297,13,normandy,n
7298,7298,5,norse,n
7299,7299,113,north,n
7300,7300,17,north_africa,n
7301,7301,7,north_east,n
7302,7302,14,northern,n
7303,7303,5,northern_england,n
7304,7304,22,northern_ireland,n
7305,7305,12,northern_lights,n
7306,7306,17,norwegian,n
7307,7307,7,norwegian_band,musicians
7308,7308,5,norwegian_black_metal,genres
7309,7309,55,notable,n
7310,7310,7,notable_acts,performances
7311,7311,7,notable_example,n
7312,7312,28,notation,n
7313,7313,5,notch,n
7314,7314,8,note,n
7315,7315,9,noted,n
7316,7316,6,notice,n
7317,7317,24,notion,n
7318,7318,26,notoriety,n
7319,7319,7,notorious_b,n
7320,7320,13,nottingham,n
7321,7321,29,nova_scotia,n
7322,7322,44,nowa,n
7323,7323,21,nuba,n
7324,7324,8,nuevo,n
7325,7325,6,number-one_adult_contemporary_singles,n
7326,7326,7,numerous_shows,performances
7327,7327,13,nurse,n
7328,7328,6,nusrat_fateh_ali_khan,musicians
7329,7329,5,nwobhm,n
7330,7330,9,o-town,n
7331,7331,8,oats,n
7332,7332,9,obituary,n
7333,7333,6,object,n
7334,7334,6,objections,n
7335,7335,7,objective,n
7336,7336,14,obra,n
7337,7337,15,obscurity,n
7338,7338,11,observation,n
7339,7339,7,obstacle,n
7340,7340,8,obstruction,n
7341,7341,5,occurrence,n
7342,7342,9,oceania,n
7343,7343,7,oceans,n
7344,7344,8,oche,n
7345,7345,9,odes,genres
7346,7346,7,off-kilter,n
7347,7347,8,offensive,n
7348,7348,5,official_anthem,genres
7349,7349,16,official_myspac,n
7350,7350,8,official_page,n
7351,7351,80,official_sit,n
7352,7352,57,official_web,n
7353,7353,152,official_websit,n
7354,7354,9,offs,n
7355,7355,15,offshoot,n
7356,7356,1354,ofte,n
7357,7357,25,ogan,n
7358,7358,8,okinawa,n
7359,7359,8,old-fashi,n
7360,7360,7,old-time_music,genres
7361,7361,10,oldies,genres
7362,7362,6,oldschool,genres
7363,7363,133,ology,n
7364,7364,5,olsen,n
7365,7365,11,olson,n
7366,7366,10,omaha,n
7367,7367,7,omar,n
7368,7368,9,ombre,n
7369,7369,6,omega,n
7370,7370,13,onda,n
7371,7371,7,oneness,n
7372,7372,11,onslaught,n
7373,7373,5,onyx,n
7374,7374,107,ooks,n
7375,7375,5,open_door,n
7376,7376,6,open_space,n
7377,7377,11,opening,n
7378,7378,8,openness,n
7379,7379,39,operating,n
7380,7380,14,opeth,musicians
7381,7381,38,opinion,n
7382,7382,14,opium,n
7383,7383,16,opponent,n
7384,7384,12,optimist,n
7385,7385,19,oran,n
7386,7386,12,orange_county,n
7387,7387,22,orbital,albums
7388,7388,10,ordering,n
7389,7389,5,org/details,n
7390,7390,14,org/wiki,n
7391,7391,6,orgasm,n
7392,7392,8,orgy,n
7393,7393,89,orient,n
7394,7394,447,origin,n
7395,7395,7,original_release,albums
7396,7396,20,original_sound,albums
7397,7397,21,original_tracks,albums
7398,7398,8,original_vocalist,musicians
7399,7399,14,original_works,albums
7400,7400,5,originally_hail,n
7401,7401,5,originated,n
7402,7402,10,originates,n
7403,7403,12,originating,n
7404,7404,124,origins,n
7405,7405,10,ornaments,n
7406,7406,5,osiris,n
7407,7407,7,osmonds,n
7408,7408,71,ospel,n
7409,7409,55,osso,n
7410,7410,8,otherworld,n
7411,7411,11,otis_redding,n
7412,7412,5,otomo_yoshihide,musicians
7413,7413,6,otto,n
7414,7414,10,ottoman,n
7415,7415,10,outcast,n
7416,7416,26,outlet,n
7417,7417,6,output,n
7418,7418,13,outrage,n
7419,7419,5,outro,n
7420,7420,318,outs,n
7421,7421,9,outsider,n
7422,7422,7,outskirts,n
7423,7423,57,oven,n
7424,7424,20,overlap,n
7425,7425,5,overlapping,n
7426,7426,8,overtones,albums
7427,7427,9,owls,n
7428,7428,6,oxygen,n
7429,7429,12,paces,n
7430,7430,12,pack,n
7431,7431,8,packaging,n
7432,7432,114,pact,n
7433,7433,11,pada,n
7434,7434,12,paganism,n
7435,7435,9,pages,n
7436,7436,5,paint_it,n
7437,7437,63,painting,n
7438,7438,9,pairing,n
7439,7439,44,pakistan,n
7440,7440,16,palo,n
7441,7441,6,pan_sonic,musicians
7442,7442,6,panama,n
7443,7443,5,panning,n
7444,7444,23,pans,n
7445,7445,24,pantera,n
7446,7446,6,paper,n
7447,7447,24,parable,n
7448,7448,7,paradise_lost,n
7449,7449,12,paraguay,n
7450,7450,8,parallel,n
7451,7451,11,parking,n
7452,7452,6,parsons,n
7453,7453,6,part-time,n
7454,7454,13,particular,n
7455,7455,6,particular_genre,genres
7456,7456,8,particular_st,n
7457,7457,5,partnerships,n
7458,7458,230,passion,n
7459,7459,58,passionate,n
7460,7460,9,patch,n
7461,7461,14,patiala,n
7462,7462,13,patience,n
7463,7463,11,patient,n
7464,7464,12,patria,n
7465,7465,5,patriotic_song,albums
7466,7466,5,patron,n
7467,7467,60,pattern,n
7468,7468,7,patterson,n
7469,7469,5,paul_chambers,n
7470,7470,10,paul_oakenfold,musicians
7471,7471,7,paul_simon's,n
7472,7472,8,paul_van_dyk,n
7473,7473,5,paula,n
7474,7474,6,pause,n
7475,7475,7,pauses,n
7476,7476,13,pavement,n
7477,7477,6,paying_tribute,n
7478,7478,9,peak,n
7479,7479,7,pejorative,n
7480,7480,7,pela,musicians
7481,7481,7,pelican,n
7482,7482,17,penchant,n
7483,7483,5,pennies,n
7484,7484,114,pens,n
7485,7485,23,pensi,n
7486,7486,6,people,n
7487,7487,7,pepper,n
7488,7488,35,perception,n
7489,7489,8,percival,n
7490,7490,6,perd,n
7491,7491,6,perfect_balance,n
7492,7492,7,perfect_blend,n
7493,7493,6,perfume,n
7494,7494,5,persian,n
7495,7495,10,persiste,n
7496,7496,202,persona,n
7497,7497,5,personal_experience,n
7498,7498,6,personal_sound,n
7499,7499,8,personal_style,n
7500,7500,14,personnel_changes,n
7501,7501,41,perspectiv,n
7502,7502,9,pertain,n
7503,7503,18,peru,n
7504,7504,9,pet_shop_boys,n
7505,7505,5,pete_namlook,musicians
7506,7506,5,pete_rock,musicians
7507,7507,5,petra_haden,musicians
7508,7508,5,phace,n
7509,7509,5,pharoahe_monch,musicians
7510,7510,12,phase,n
7511,7511,19,phenom,n
7512,7512,5,phenomenal,n
7513,7513,5,phenomenal_success,n
7514,7514,12,philip_glass,musicians
7515,7515,37,philippines,n
7516,7516,31,philosophy,n
7517,7517,7,phon,n
7518,7518,5,phone_calls,n
7519,7519,8,photos,n
7520,7520,124,phrase,n
7521,7521,22,phrasing,n
7522,7522,6,phyllis,n
7523,7523,13,physics,n
7524,7524,5,piano_playing,instruments
7525,7525,5,piano_style,instruments
7526,7526,5,picard,n
7527,7527,67,pictures,n
7528,7528,12,piece_rock_band,musicians
7529,7529,22,pier,n
7530,7530,7,pierre_schaeffer,musicians
7531,7531,17,pigeon,n
7532,7532,13,pill,n
7533,7533,6,pillow,n
7534,7534,5,pills,n
7535,7535,7,pink_indians,n
